|cve-ids|ex_url|types
5757|CVE-2021-31829|http://www.openwall.com/lists/oss-security/2021/05/04/4|Patch,Mailing List,Third Party Advisory
5758|CVE-2021-32052|http://www.openwall.com/lists/oss-security/2021/05/06/1|Patch,Mailing List,Third Party Advisory
5759|CVE-2021-32399|http://www.openwall.com/lists/oss-security/2021/05/11/2|Exploit,Patch,Mailing List,Third Party Advisory
5760|CVE-2021-32563|http://www.openwall.com/lists/oss-security/2021/05/11/3|Mailing List,Third Party Advisory
5761|CVE-2021-32563|https://www.openwall.com/lists/oss-security/2021/05/09/2|Mailing List,Third Party Advisory
5762|CVE-2020-26145,CVE-2020-26140,CVE-2020-24587,CVE-2020-26144,CVE-2020-24588,CVE-2020-26147,CVE-2020-26142,CVE-2020-26141,CVE-2020-24586,CVE-2020-26143,CVE-2020-26146,CVE-2020-26139|http://www.openwall.com/lists/oss-security/2021/05/11/12|Patch,Mailing List,Third Party Advisory
5763|CVE-2021-32606|http://www.openwall.com/lists/oss-security/2021/05/12/1|Mailing List,Third Party Advisory
5764|CVE-2021-32606|http://www.openwall.com/lists/oss-security/2021/05/13/2|Mailing List,Third Party Advisory
5765|CVE-2021-32606|http://www.openwall.com/lists/oss-security/2021/05/14/1|Mailing List,Third Party Advisory
5766|CVE-2021-32606|http://www.openwall.com/lists/oss-security/2021/05/28/1|Patch,Mailing List,Third Party Advisory
5767|CVE-2021-32606|https://www.openwall.com/lists/oss-security/2021/05/11/16|Mailing List,Third Party Advisory
5768|CVE-2021-23134|https://www.openwall.com/lists/oss-security/2021/05/11/4|Patch,Mailing List,Third Party Advisory
5769|CVE-2020-25713|http://www.openwall.com/lists/oss-security/2020/11/16/1|Mailing List,Third Party Advisory
5770|CVE-2020-27830|http://www.openwall.com/lists/oss-security/2020/12/08/1|Mailing List,Third Party Advisory
5771|CVE-2020-27830|http://www.openwall.com/lists/oss-security/2020/12/08/4|Mailing List,Third Party Advisory
5772|CVE-2021-20221|http://www.openwall.com/lists/oss-security/2021/02/05/1|Patch,Mailing List,Third Party Advisory
5773|CVE-2021-32919,CVE-2021-32920,CVE-2021-32917,CVE-2021-32918,CVE-2021-32921|http://www.openwall.com/lists/oss-security/2021/05/13/1|Mailing List,Third Party Advisory
5774|CVE-2021-32919,CVE-2021-32920,CVE-2021-32917,CVE-2021-32918,CVE-2021-32921|http://www.openwall.com/lists/oss-security/2021/05/14/2|Mitigation,Mailing List,Third Party Advisory
5775|CVE-2021-3402|https://www.openwall.com/lists/oss-security/2021/01/29/2|Exploit,Mailing List,Third Party Advisory
5776|CVE-2021-3483|http://www.openwall.com/lists/oss-security/2021/04/07/1|Patch,Mailing List,Third Party Advisory
5777|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/02/03/7|Patch,Mailing List,Third Party Advisory
5778|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/29/8|Patch,Mailing List,Third Party Advisory
5779|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/11|Exploit,Mailing List,Third Party Advisory
5780|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/12|Mailing List,Third Party Advisory
5781|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/13|Mailing List,Third Party Advisory
5782|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/2|Patch,Mailing List,Third Party Advisory
5783|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/4|Mailing List,Third Party Advisory
5784|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/8|Mailing List,Third Party Advisory
5785|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/30/9|Mailing List,Third Party Advisory
5786|CVE-2002-2438|http://www.openwall.com/lists/oss-security/2012/05/31/3|Patch,Mailing List,Third Party Advisory
5787|CVE-2002-2438|https://www.openwall.com/lists/oss-security/2012/02/03/7|Patch,Mailing List,Third Party Advisory
5788|CVE-2021-3531|http://www.openwall.com/lists/oss-security/2021/05/14/5|Patch,Mailing List,Third Party Advisory
5789|CVE-2021-3531|http://www.openwall.com/lists/oss-security/2021/05/17/7|Patch,Mailing List,Third Party Advisory
5790|CVE-2021-33477|https://www.openwall.com/lists/oss-security/2017/05/01/20|Mailing List,Third Party Advisory
5791|CVE-2021-33477|https://www.openwall.com/lists/oss-security/2021/05/17/1|Exploit,Mailing List,Third Party Advisory
5792|CVE-2021-21660,CVE-2021-21657,CVE-2021-21659,CVE-2021-21658|http://www.openwall.com/lists/oss-security/2021/05/25/3|Mailing List,Third Party Advisory
5793|CVE-2020-25670,CVE-2020-25673,CVE-2020-25672,CVE-2020-25671|http://www.openwall.com/lists/oss-security/2020/11/01/1|Patch,Mailing List,Exploit,Third Party Advisory
5794|CVE-2020-25670,CVE-2020-25673,CVE-2020-25672,CVE-2020-25671|https://www.openwall.com/lists/oss-security/2020/11/01/1|Patch,Mailing List,Exploit,Third Party Advisory
5795|CVE-2020-25670|http://www.openwall.com/lists/oss-security/2021/05/11/4|Exploit,Patch,Mailing List,Third Party Advisory
5796|CVE-2020-25668|http://www.openwall.com/lists/oss-security/2020/10/30/1|Exploit,Patch,Mailing List,Third Party Advisory
5797|CVE-2020-25668|http://www.openwall.com/lists/oss-security/2020/11/04/3|Exploit,Patch,Mailing List,Third Party Advisory
5798|CVE-2020-25668|https://www.openwall.com/lists/oss-security/2020/10/30/1,|Exploit,Patch,Mailing List,Third Party Advisory
5799|CVE-2020-25668|https://www.openwall.com/lists/oss-security/2020/11/04/3,|Exploit,Patch,Mailing List,Third Party Advisory
5800|CVE-2020-25669|http://www.openwall.com/lists/oss-security/2020/11/05/2|Exploit,Mailing List,Third Party Advisory
5801|CVE-2020-25669|http://www.openwall.com/lists/oss-security/2020/11/20/5|Exploit,Mailing List,Third Party Advisory
5802|CVE-2020-25669|https://www.openwall.com/lists/oss-security/2020/11/05/2,|Exploit,Mailing List,Third Party Advisory
5803|CVE-2020-25669|https://www.openwall.com/lists/oss-security/2020/11/20/5,|Exploit,Mailing List,Third Party Advisory
5804|CVE-2020-25697|http://www.openwall.com/lists/oss-security/2020/11/09/3|Mailing List,Third Party Advisory
5805|CVE-2020-25697|http://www.openwall.com/lists/oss-security/2020/11/09/3,|Mailing List,Third Party Advisory
5806|CVE-2020-27815|http://www.openwall.com/lists/oss-security/2020/11/30/5|Exploit,Mailing List,Third Party Advisory
5807|CVE-2020-27815|http://www.openwall.com/lists/oss-security/2020/12/28/1|Exploit,Patch,Mailing List,Third Party Advisory
5808|CVE-2020-27815|https://www.openwall.com/lists/oss-security/2020/11/30/5,|Exploit,Mailing List,Third Party Advisory
5809|CVE-2020-27815|https://www.openwall.com/lists/oss-security/2020/12/28/1,|Exploit,Patch,Mailing List,Third Party Advisory
5810|CVE-2021-20196|https://www.openwall.com/lists/oss-security/2021/01/28/1|Patch,Mailing List,Third Party Advisory
5811|CVE-2021-25217|http://www.openwall.com/lists/oss-security/2021/05/26/6|
5812|CVE-2021-3527|https://www.openwall.com/lists/oss-security/2021/05/05/5|Patch,Mailing List,Third Party Advisory
5813|CVE-2020-17514|http://www.openwall.com/lists/oss-security/2021/05/27/2|
5814|CVE-2021-30465|http://www.openwall.com/lists/oss-security/2021/05/19/2|
5815|CVE-2021-31153|http://www.openwall.com/lists/oss-security/2021/05/18/1|
5816|CVE-2021-31154,CVE-2021-31155|https://www.openwall.com/lists/oss-security/2021/05/18/1|
5817|CVE-2021-31535|https://www.openwall.com/lists/oss-security/2021/05/18/2|
5818|CVE-2021-31535|https://www.openwall.com/lists/oss-security/2021/05/18/3|
5819|CVE-2021-33200|https://www.openwall.com/lists/oss-security/2021/05/27/1|Patch,Mailing List,Third Party Advisory
5820|CVE-2020-35506,CVE-2020-35505,CVE-2020-35504|http://www.openwall.com/lists/oss-security/2021/04/16/3|Patch,Mailing List,Third Party Advisory
5821|CVE-2020-35506,CVE-2020-35505,CVE-2020-35504|https://www.openwall.com/lists/oss-security/2021/04/16/3|Patch,Mailing List,Third Party Advisory
5822|CVE-2010-3843|http://www.openwall.com/lists/oss-security/2010/10/13/2|
5823|CVE-2010-3843|http://www.openwall.com/lists/oss-security/2010/10/13/6|
5824|CVE-2010-3843|http://www.openwall.com/lists/oss-security/2010/10/14/1|
5825|CVE-2010-3843|http://www.openwall.com/lists/oss-security/2010/10/14/2|
5826|CVE-2021-3544,CVE-2021-3546,CVE-2021-3545|http://www.openwall.com/lists/oss-security/2021/05/31/1|
5827|CVE-2015-1877|http://www.openwall.com/lists/oss-security/2015/02/18/7|
